Al,Co,Cr,Cu,Fe,Ni
21.1836638,12.39080655,17.11721622,30.2413859,7.718619589,11.34830794
20.7404165,12.48695456,17.21480574,30.3905467,7.722182992,11.4450935
6.046644736,18.64812786,11.91204337,32.02683517,22.28719132,9.079157542
7.00539655,19.05639769,11.22904048,32.44600552,22.08596279,8.177196981
8.1819168,20.67417093,11.78422011,29.43289671,23.16923311,6.757562351
14.03833595,17.1290816,48.68117516,5.254939037,12.18578919,2.710679063
10.98136829,18.91811021,45.95064566,6.18424467,13.28978919,4.675841972
4.552206698,43.24062919,33.56670303,2.98471545,14.89796101,0.757784621
0.072527055,43.48910135,30.90054384,4.036966657,17.99984532,3.501015781
6.798491363,44.65974102,25.08980549,0.66789207,11.79207405,10.99199601
6.481382526,19.67275683,40.60329607,4.03519952,14.97997819,14.22738686
4.888388086,16.95042649,47.97649906,5.377331251,5.429306423,19.37804869
0.986363965,22.55405283,43.34045684,5.226922711,7.931624591,19.96057906
5.236302729,29.25437339,33.78875146,11.46755699,1.368749176,18.88426626
2.492402387,19.58952023,31.48457138,16.08592838,4.407875904,25.93970172
9.250488471,14.55144425,32.64454124,19.44985596,1.658946787,22.44472329
13.16440942,31.58349646,27.29365669,8.052490675,13.90248619,6.003460562
3.686417069,19.84978292,20.4629238,9.847732285,39.36097619,6.792167736
3.314826758,19.78248904,20.36484906,9.880696061,39.38250067,7.274638414
5.37153685,18.33030943,18.41086259,13.14545608,39.14786408,5.593970971
8.509363967,4.857742742,10.65815294,21.22217661,36.33270403,18.41985971
9.251615491,3.558050068,10.16161517,21.97407482,37.65751074,17.39713371
10.25032686,3.046231008,9.864103351,22.65626039,37.09583767,17.08724072
8.648470568,3.568505319,9.447253692,24.18613642,36.83822059,17.31141341
8.390287358,1.16882286,26.19533395,22.94945171,24.06766544,17.22843868
0.877692137,4.61990406,20.61350266,29.70257446,27.67051909,16.51580759
0.695996126,4.106040788,4.122040916,27.65617981,31.70586617,31.71387619
0.487282483,6.745083851,5.230330133,26.30464333,31.51242068,29.72023953
0.071409918,7.351201303,6.629021712,26.2489372,31.80218895,27.89724091
0.383640116,6.920717746,4.719947283,26.38286231,32.37444895,29.21838359
4.644764254,7.499100671,0.896344021,23.40904143,30.67346315,32.87728647
0.248810954,8.115941712,1.826045668,20.88676231,33.89488926,35.02755009
3.263547773,15.01893337,0.501342608,13.52441578,32.25888798,35.43287249
4.054789944,14.9239239,0.312039827,13.19279988,32.19694919,35.31949726
10.04352124,18.60027816,1.043538786,22.72108473,18.16251362,29.42906346
8.957358924,18.82199631,1.268938246,21.67797449,19.25062079,30.02311125
17.41576232,13.96613848,12.05011259,17.42638247,4.270217221,34.87138692
19.88877102,8.550399499,11.51091378,21.17412443,10.56685146,28.30893981
23.56510363,7.449564651,10.66236978,20.38036842,13.00309519,24.93949833
25.65389042,12.49014737,9.582179237,14.63456433,12.06206172,25.57715691
30.42240578,6.591391972,10.77883496,31.73178285,2.997057292,17.47852715
34.37039798,2.673802302,8.32598662,29.59167232,5.222068112,19.81607267
32.25935969,3.252857089,17.50293431,28.22102334,7.106035961,11.6577896
13.29720213,11.57470606,23.45754197,14.52343206,23.30067292,13.84644486
12.88509632,8.975646452,25.54936789,14.93932029,22.93324546,14.71732358
19.94006699,13.98336531,32.83218803,8.851405215,4.347718308,20.04525614
4.406219396,11.19371831,20.64263343,20.09984643,9.452001442,34.20558099
4.327327863,11.16213206,20.49042236,20.2194264,9.582663924,34.21802739
0.560485983,1.286959755,28.10212656,21.92560853,15.51478657,32.6100326
10.36022768,4.201100571,32.92444357,6.448350472,4.962550728,41.10332697
9.160789858,1.036888495,42.30555033,0.184976333,8.839056412,38.47273857
13.36595836,0.29091957,43.25799187,0.07515617,10.16804534,32.8419287
13.09463227,0.235971615,43.61208263,0.187162831,10.13553159,32.73461907
4.617810309,1.993930792,41.36023925,0.27233765,15.98497933,35.77070266
0.495838812,21.10585901,22.17478186,1.763054507,5.186556738,49.27390908
0.625700004,20.70153604,22.45385438,1.451437892,5.357883631,49.40958805
0.899954436,20.83267491,22.5319091,1.367629102,4.965309767,49.40252269
1.911796694,22.62790081,21.78600893,0.17205786,3.655191776,49.84704393
3.016882317,21.98217823,23.65914068,1.606002602,2.140994307,47.59480187
3.924614076,20.48173714,24.30486544,0.61994322,1.706398869,48.96244126
1.51683014,19.3422359,21.24394506,5.342558542,2.792051919,49.76237843
37.38270611,5.477225564,24.96505448,2.865716788,5.726204778,23.58309228
37.38798492,5.334422303,25.15158564,2.761103778,5.85778984,23.50711352
36.5162955,6.771327582,22.4734938,21.21099929,0.51451297,12.51337086
32.55385695,17.90046843,35.81108062,3.516076509,4.888944987,5.329572504
32.53921448,17.98846745,35.688163,3.776208187,5.054126495,4.953820397
33.27637614,16.65180298,34.69730494,2.553286502,5.071675069,7.749554366
32.88383219,17.07030977,33.77037008,3.243032637,4.545094193,8.487361127
33.23441916,12.41421765,36.24005297,7.367498117,8.147366829,2.596445284
33.6782346,12.54949223,36.65735265,7.094434878,7.070121144,2.950364498
35.32348919,17.2195748,33.96069812,6.0902037,2.547821144,4.858213036
34.95268032,19.29590055,33.27606693,6.351920017,0.952672693,5.170759497
34.75383225,19.07170008,33.76446645,6.574885336,0.767489329,5.067626559
32.39582568,10.4260445,41.42086789,0.559262016,3.538439415,11.65956051
33.09641768,1.713873322,41.37993678,4.275523982,6.472492177,13.06175606
14.34180821,16.11210839,38.48429246,16.16198574,1.10006949,13.79973571
14.87040629,10.22621527,31.92840262,14.2008999,7.817288773,20.95678714
1.646985416,22.29588449,28.77129627,11.06986548,0.685193135,35.53077521
2.599157415,21.99550949,28.8517756,10.8342525,0.20362059,35.5156844
0.878122921,23.21888703,23.0303663,11.03381592,0.810453757,41.02835407
3.018011879,25.1742932,15.4562782,12.3416403,1.597764582,42.41201184
2.274089412,23.67031502,14.30569027,10.85020601,3.619064756,45.28063453
1.087631187,30.41281908,18.28067545,1.596645114,5.813320421,42.80890876
3.06272608,30.48911296,18.48108967,2.542271988,3.005054103,42.4197452
9.348111891,25.82718179,12.3725736,5.708070263,0.622528524,46.12153393
11.44547544,26.93736964,11.60294407,4.42033665,0.057605971,45.53626823
10.78858391,28.91906019,12.24361079,3.376234731,0.76022334,43.91228704
7.669198394,28.85455192,12.17899001,10.23535897,4.965829634,36.09607107
8.654928256,19.20802413,37.03912885,21.10263312,5.610993939,8.384291715
8.524924926,19.50382306,36.93537119,21.04415543,5.647576764,8.344148627
6.638996733,19.77198815,37.54388319,19.12550504,2.508010749,14.41161614
7.988570043,22.31769775,36.70416162,19.35137646,0.978903374,12.65929076
15.51273802,5.754842445,35.49152677,21.52973823,9.82187592,11.88927861
14.64137536,4.021717426,38.30533298,28.14667266,9.398086515,5.486815058
15.22572247,7.07665546,33.99690032,28.39991906,12.08118971,3.219612971
22.71458833,20.24932786,37.70103257,8.864257311,0.394356577,10.07643735
23.64879318,18.83923708,38.406292,9.138482058,0.94379061,9.023405079
24.86810812,19.29961651,38.75026203,6.897922794,0.9281714,9.255919142
26.92870391,8.760364655,34.18800691,13.14955303,6.651007721,10.32236378
39.95723722,3.980832852,31.20816341,3.980375408,8.403889439,12.46950167
36.36521861,10.17876581,31.65465468,7.377038828,3.722901385,10.7014207
36.1616075,12.697466,32.03004381,7.489764149,3.98428837,7.63683017
35.22261514,10.30838179,32.91049348,10.92074868,2.324021453,8.31373945
31.95568456,6.624422798,36.44695788,8.470063128,5.403768299,11.09910333
30.43232577,6.332597659,36.82687949,6.882606051,6.542127974,12.98346306
31.76428168,13.54084638,28.61993479,5.168087035,10.63241006,10.27444006
23.9355587,8.663201393,28.89630325,3.968404668,24.22347495,10.31305704
23.37385069,3.376783929,26.79635834,10.23303926,23.6410376,12.57893018
23.10209931,4.745803032,26.90344696,7.147995714,23.84351251,14.25714247
20.99123933,16.43802864,34.04582519,2.262225568,20.08221137,6.180469913
11.43819842,7.517337387,28.81206223,11.71299788,11.87634775,28.64305634
14.1160842,3.694741174,21.97434116,0.928950354,12.09105074,47.19483238
21.54250696,2.951314989,26.68296313,3.962138577,2.63074218,42.23033417
21.06229236,3.199465127,26.52424674,3.802157659,3.198395566,42.21344255
20.58366837,4.039833408,26.85292499,4.217346184,2.261604397,42.04462265
16.54720482,4.594753749,31.01207587,5.848677232,5.938567237,36.0587211
15.9573796,1.318336566,34.21310698,6.966695868,5.454941084,36.08953991
11.62685559,4.113970035,26.49105264,3.290996651,5.720732187,48.7563929
19.39165784,9.099833295,20.59792851,2.361116955,1.113018773,47.43644462
19.39246545,9.100415348,20.59701433,2.360825941,1.112859664,47.43641927
19.0166915,9.215284994,20.03657729,3.121478417,1.317515503,47.2924523
17.76624163,10.82789772,19.95308817,2.771606842,1.914216674,46.76694896
19.65939839,8.08461919,21.06250494,0.124154387,3.058354755,48.01096835
20.17495528,8.967254174,20.67086487,0.434240253,2.006368432,47.74631699
19.29832687,12.12905962,20.834296,0.81104185,0.917800007,46.00947565
19.33268843,12.00761288,20.96747806,0.442134469,0.982785025,46.26730113
19.56307619,11.59660838,21.71217889,0.328448916,1.536399035,45.26328859
19.36778484,12.29259573,21.87276768,0.589530519,0.894628881,44.98269235
17.90327436,13.14032657,21.36590583,0.155515479,1.66975354,45.76522422
18.48126823,14.4471559,21.82843586,0.021166037,2.886507696,42.33546627
7.730952849,15.95683791,22.41762755,6.082978088,3.45351093,44.35809267
9.484795875,15.69450335,12.76573089,11.17803317,4.007392736,46.86954398
2.610141944,6.968149768,26.76991447,10.70231179,4.106432764,48.84304926
4.72936163,13.75469962,27.29356689,19.17875237,0.350050078,34.69356941
1.434641202,4.68054516,28.78638224,23.81685804,8.333407564,32.9481658
2.185736589,3.071677108,19.85808147,31.00896026,2.073872385,41.80167218
0.619639016,3.175155345,21.02739658,31.24565077,2.815162903,41.11699539
0.812398244,0.345198217,20.82678812,30.63427718,3.639121231,43.74221701
0.800979402,0.343733133,20.82656405,30.62361614,3.648293726,43.75681355
0.891453783,0.746492951,19.78439273,32.56945925,3.64270047,42.36550082
1.158602767,0.438167087,19.92748302,32.67283017,3.640268385,42.16264858
0.323425262,0.981971365,19.23622292,34.47880013,3.703171692,41.27640863
0.544496589,0.774025935,18.96645949,34.53174786,3.846056076,41.33721404
1.882795341,11.00095713,9.981816007,24.10734652,13.55339479,39.47369022
1.93075828,10.87610619,9.925551982,24.11024262,13.70917998,39.44816094
5.676322735,11.28931851,6.714611949,24.58609893,16.84620192,34.88744596
8.069829778,1.798334573,12.83777689,19.20749761,15.63020628,42.45635487
15.45098037,13.45434539,13.51832243,18.6300833,12.2331925,26.71307602
12.98549483,13.64756692,16.89694267,4.626988383,22.93895563,28.90405156
11.44245562,13.92407518,19.02450869,5.283085716,20.74368961,29.58218518
12.09740256,15.37146763,17.27505749,5.672496086,19.18072543,30.40285081
13.26347576,33.02022123,6.598856294,1.375757717,5.567748524,40.17394047
7.619410904,37.63333829,3.348778557,3.148122622,8.393496616,39.85685301
1.817162547,39.38059467,3.361040269,4.187306009,10.29947037,40.95442614
5.707326238,35.74269441,16.61025127,22.70327565,6.366864605,12.86958782
13.87844369,29.99871166,16.58657587,20.03100419,9.38070609,10.1245585
10.31006492,26.91755622,15.54638961,19.53095335,17.13868203,10.55635387
20.63410412,37.14299824,13.39742366,10.57705198,0.616377833,17.63204418
22.13559471,11.53836025,10.04770548,15.33364995,13.08941388,27.85527573
13.18522876,8.501027676,29.78730603,6.450831686,12.43902295,29.63658289
13.04630912,8.105093997,29.9023432,6.777797803,12.34614101,29.82231488
1.499634241,11.32117556,28.87819636,10.28918368,12.78472093,35.22708922
5.10595472,9.621161694,29.51553078,4.125804509,11.56334682,40.06820148
12.29473669,10.31263034,22.58133824,20.96625458,2.651643872,31.19339628
4.424013386,10.77749691,1.962784217,15.92982792,25.86138726,41.0444903
0.613203824,15.73883098,4.756862984,15.79564948,19.8130528,43.28239993
0.5892379,15.7720099,4.811596482,15.79114037,19.77789476,43.25812058
0.853647032,16.68711763,6.682594869,16.33257111,16.35698485,43.08708451
0.879070352,14.30393979,9.508261596,20.25095846,13.81379199,41.24397782
0.42430109,12.71023851,9.401642754,23.30651607,13.54833515,40.60896643
2.915942015,0.862403233,16.16061344,32.69171694,8.650476882,38.71884749
2.846838969,1.509476375,17.2359601,33.94064292,6.483749727,37.98333191
1.987652243,1.779531695,16.73186914,35.29471801,6.839839808,37.3663891
1.510848987,5.540891091,18.91567868,37.80268374,3.552414637,32.67748287
6.880609937,2.371312187,21.15471561,31.7827945,4.402703617,33.40786414
3.582365799,3.768613714,25.03967465,27.19687334,17.90796717,22.50450532
2.824282188,2.488348793,24.98620166,24.51189682,21.61469748,23.57457306
4.593762712,2.291141668,26.53259787,24.93598209,20.49266383,21.15385183
4.433601605,2.559954892,26.53032743,25.14550341,20.57853463,20.75207804
6.329280292,11.57403898,21.42533363,26.16255272,28.21353817,6.295256209
6.409396765,12.35867987,21.03468938,26.46923143,27.45657179,6.271430765
15.12369924,12.17045904,15.74961773,17.88101791,31.02032776,8.054878319
14.17161668,12.65997174,16.50135657,18.93603287,30.64277808,7.088244065
19.39010823,7.459550046,10.22190279,26.01554752,27.44886057,9.464030849
19.4319965,2.802510804,17.78198144,22.39391347,31.39624089,6.193356889
21.18070381,1.158928317,14.12543806,19.38343033,32.44445118,11.7070483
20.43956037,0.884650605,11.03112785,21.89213611,29.17956243,16.57296263
22.24884377,0.316370891,10.47970026,22.05135712,28.8708591,16.03286886
28.71663059,24.61721059,5.165841542,10.85101617,21.47784593,9.171455183
30.89730419,25.04123827,3.879294455,4.145859174,23.19825159,12.83805233
24.58681007,26.50059138,7.925117716,9.693087847,14.06573031,17.22866269
31.68402282,25.97355196,1.701663587,21.63866113,8.99993807,10.00216243
26.00197124,30.08385176,5.399995627,16.50304419,11.48226028,10.52887691
30.14421918,28.80289348,8.690720223,14.58020083,10.44307472,7.338891561
30.31150839,28.04410487,10.40515838,14.80638656,9.952513761,6.480328035
30.58811064,32.78389512,1.226532909,10.90013272,21.55907457,2.942254034
30.65939838,32.79599522,1.431586413,10.790976,21.53096208,2.791081902
30.84372887,34.34765286,0.515587523,11.62911477,21.02629404,1.637621948
30.83964238,34.30680911,0.392222894,11.52802388,21.00538941,1.927912315
29.93736153,34.88026812,0.300463809,11.30623801,21.55597219,2.019696342
26.01369807,35.86101242,1.798336272,13.718137,17.7267322,4.882084037
26.52594546,35.91460764,0.954638467,12.83515286,17.44570507,6.323950495
24.56964582,39.75455326,3.177583364,6.183086762,25.07564147,1.23948933
25.81340238,36.16270588,2.148715747,6.374440919,25.29694873,4.203786341
22.94926454,34.63031768,4.02275954,11.52421164,26.84523755,0.028209047
25.28452298,34.62773561,1.296751246,11.76918991,23.74198423,3.279816019
20.43041237,36.23404272,9.939501468,4.81183969,26.85308722,1.731116531
20.40931852,36.03218556,9.769135153,5.159601073,27.1210959,1.508663785
20.3875849,36.08124475,9.760481029,5.100102409,27.13774362,1.532843288
28.2333701,18.46149892,11.62811961,9.325633172,21.48116412,10.87021407
28.33654415,19.23725064,13.70275209,6.597640337,21.87156248,10.2542503
26.19076617,24.27293177,19.84402293,9.129969394,14.03591342,6.526396316
17.25375173,9.854752201,12.50007364,45.07511205,6.748508783,8.5678016
10.28579304,13.45449167,18.663641,41.18273971,5.063003844,11.35033073
5.958167098,22.63748663,20.00113847,27.72315339,6.216615421,17.46343899
5.920190752,23.15349854,19.9101089,27.53963819,6.010767744,17.46579587
11.3462761,21.21396207,12.05756031,24.30548767,23.98050389,7.096209962
11.14931274,22.54553308,13.88010941,28.43375981,21.902636,2.088648961
8.65711215,25.54671031,10.771092,30.44080314,18.94022163,5.644060772
9.384714839,25.16547418,11.50355425,29.72475975,18.39692123,5.824575752
16.12635327,20.57224728,15.56809961,24.7028738,12.74607428,10.28435176
42.21779751,2.785975204,4.084573419,16.17547728,27.33689572,7.399280869
42.95256187,7.831307706,6.486441379,16.42389893,20.07753559,6.228254515
43.93534222,5.248173705,6.887916639,17.59712863,16.55762599,9.773812816
42.76821817,3.283514938,9.414144923,18.290505,15.62203168,10.62158529
40.38205283,2.35511324,9.771119532,24.87925258,11.25461885,11.35784297
40.29496694,2.494147274,10.0029215,24.83881362,11.08118423,11.28796644
41.50174828,4.085723919,11.65149425,19.10394911,8.200466468,15.45661797
46.35817043,2.943021819,14.30186817,15.5114482,8.235358157,12.65013322
12.88668856,22.03772742,5.16585436,31.92386909,0.444944754,27.54091581
3.194227868,23.05806243,7.625317044,29.53211003,1.03109701,35.55918563
4.279483278,19.90904432,4.060218326,31.12154507,1.031853104,39.59785591
1.051258997,3.818973548,13.64078943,30.3909249,6.494767287,44.60328584
0.988664835,2.394657898,15.09593591,31.14547319,5.887260473,44.48800769
2.364772942,3.539666496,11.46839495,29.88966281,6.213942592,46.52356021
2.440187711,2.933626329,11.47449738,30.2641885,6.338041077,46.54945901
3.076076976,4.789149138,11.37440744,29.62314319,5.686246282,45.45097698
3.090582514,5.840863222,10.50536421,30.40572754,5.6609434,44.49651911
2.403667317,6.355171812,9.349870758,33.55686828,4.482262107,43.85215972
1.770136007,4.56323612,14.17125968,32.70588991,5.792680036,40.99679825
4.426936895,7.429577524,8.865387038,32.18732781,6.558389063,40.53238167
10.11773188,8.026993226,6.173004944,33.69286102,4.585326555,37.40408238
18.73319853,5.428234411,11.00849784,27.2536174,9.797522747,27.77892907
18.6038802,5.582297823,11.05334326,27.40114603,8.651522869,28.70780982
17.7932331,3.27206241,10.90736366,27.08139368,11.09483394,29.8511132
20.14788042,7.250155256,14.6811964,25.85717736,4.601614275,27.46197628
25.3369341,10.50474486,13.2009489,22.21123563,0.215237314,28.53089919
26.35173815,5.252392332,4.066222608,24.28567183,0.680085903,39.36388918
22.5370879,11.98238209,10.37330074,7.894884031,14.27210403,32.94024122
22.34797425,0.801639623,10.28761495,4.499398299,20.31614782,41.74722506
14.74843157,10.21318107,7.412745592,4.44678803,22.38883652,40.79001721
16.87692038,12.15784353,6.967551574,1.858542714,19.79932592,42.33981588
20.95065826,11.7316818,4.475808888,0.990586674,17.8857053,43.96555908
25.53970445,6.313013862,1.353533484,1.932521715,18.1053163,46.75591019
22.59447899,5.360007622,1.586851446,3.17771319,18.9139643,48.36698445
20.99257974,7.111346924,0.976407783,2.86026893,20.99050499,47.06889163
14.96095717,3.763769968,8.979234136,1.512424525,22.36757328,48.41604092
11.08024081,4.361104203,10.24272637,0.224679323,27.64751822,46.44373109
10.73115854,1.998291655,9.942778162,1.825382126,28.57965865,46.92273087
10.96053636,1.504601257,9.72740152,2.681201025,28.80358212,46.32267772
7.992780198,6.498709897,11.0948135,1.287579184,27.03347614,46.09264108
5.309028289,8.278722537,10.41379689,3.051353028,26.939297,46.00780225
5.960999039,12.91104366,2.701284949,11.97185031,24.12549113,42.32933091
4.383166144,9.528904346,3.695854009,15.45616275,23.00355593,43.93235682
6.120557527,10.3687844,2.354135941,17.96454388,24.29487621,38.89710203
5.124701335,11.77918868,1.808935763,18.55431553,24.4633877,38.26947099
7.746212856,3.231298849,6.818415688,25.74008332,13.90194391,42.56204538
8.200082608,2.202951303,5.141203795,24.57911839,13.58400468,46.29263922
3.556345057,16.29927785,6.838293662,21.73101156,7.384823475,44.1902484
3.762420803,16.11227616,0.806621202,23.36961856,10.55894089,45.39012239
3.906573696,15.21337296,2.075193452,22.37673542,10.98220472,45.44591975
2.625949791,17.43836157,7.886776153,12.84259461,11.38742282,47.81889505
2.26462126,21.8118755,12.21623462,1.323626241,15.91805195,46.46559043
2.703968196,21.46885981,13.05401929,1.37669941,15.75354302,45.64291028
3.00185736,21.3076899,12.15038871,2.534559546,13.40451152,47.60099297
3.292579221,21.99081727,11.60064267,1.94619163,13.28317688,47.88659232
2.475078422,22.74671418,9.373999181,8.446849229,14.56817296,42.38918603
5.583444217,22.45616523,9.139054408,4.492057851,17.90909371,40.42018458
3.018832019,20.39840265,15.5675685,26.82549539,1.880173639,32.3095278
0.345137702,24.97794653,14.06309372,27.66288584,5.896945946,27.05399026
0.154460469,23.26952896,12.68080907,27.2803202,15.45617757,21.15870373
3.468258365,31.3536448,5.731764405,26.78470238,18.20176098,14.45986906
1.296385526,34.8742219,10.51171636,25.25928532,19.04374238,9.014648518
3.255030339,34.016955,6.812936162,23.85390979,22.0354019,10.02576681
26.36379199,26.74384593,7.157153085,0.204717244,24.66170724,14.8687845
14.23998037,34.09409903,4.496789554,4.464692848,20.78708946,21.91734874
10.52074204,38.15134756,4.188906836,5.742443125,23.23096579,18.16559465
9.235495603,42.54206315,8.605334134,7.925383143,15.87387948,15.81784449
11.99647643,38.85290608,8.365244572,8.618889832,11.69460737,20.47187571
13.8178156,26.36658842,4.435339894,9.386522158,22.12224783,23.8714861
12.70140131,21.14800234,7.570267326,12.70660335,25.77966198,20.09406369
3.523322296,2.509802136,12.75103234,13.60196466,34.60403929,33.00983928
1.80894006,5.859374689,18.11341094,10.54068437,36.9968226,26.68076734
15.24185414,11.12039768,15.79344079,3.215881128,32.575073,22.05335326
16.30808907,10.73144227,24.62267766,0.174665614,29.37539725,18.78772813
15.15958537,10.06951533,24.30621719,0.02044128,29.9806134,20.46362742
15.1165835,12.43449101,20.49225702,2.151801481,29.09468533,20.71018166
7.407359658,15.80727399,17.67075323,7.132010005,31.61343207,20.36917105
10.54585401,13.58097693,3.144571067,12.32636104,28.94347431,31.45876264
7.138194989,14.45592942,4.568674058,13.05984171,29.30623161,31.47112821
9.66903238,17.10250036,9.684476581,7.138787235,30.584985,25.82021844
7.46557948,20.76023677,9.415389301,9.364913739,31.30257763,21.69130308
3.515727912,25.08229609,9.269120711,12.01191391,31.64272736,18.47821401
13.28811618,11.44153612,11.21496735,16.45135875,32.66320729,14.94081431
14.47262424,8.9792873,7.069971894,17.39776145,33.52487905,18.55547607
2.232503165,11.90936451,2.568585379,33.94195594,36.75289233,12.59469868
2.552468383,11.74832308,2.297365127,34.0388347,36.80267829,12.56033042
3.541801285,17.26897467,12.95585754,32.76253775,26.54591937,6.92490939
2.55165955,18.4975408,15.67761569,32.57999717,21.76157607,8.931610719
4.679306352,16.7325092,9.686207745,36.04761334,25.7416463,7.11271706
0.652685301,21.42640085,13.54019447,32.87309736,22.19033509,9.317286932
0.691927873,21.69449698,12.91254275,33.67571297,22.18586946,8.839449975
6.034718788,26.89045997,11.18499765,32.47848276,23.05767332,0.353667511
3.767494215,27.70984974,9.581237282,36.50807869,19.04537485,3.387965229
3.295283519,26.8001201,10.02363778,37.0460127,18.07591638,4.75902952
14.53017048,17.5625855,7.900112414,37.09876235,20.17119089,2.737178373
17.98161427,32.88796271,22.09448477,10.5453108,14.83616953,1.65445792
23.06218665,33.20027366,13.82743262,1.941053754,10.65001555,17.31903777
23.88684809,43.79054165,1.233710726,1.697206134,8.466998322,20.92469508
19.72146477,37.09201296,13.10313392,9.494789588,1.836451596,18.75214717
28.33902092,29.00030555,3.291570657,18.7404895,0.388002036,20.24061133
30.02665669,34.84968028,10.27024604,1.733465386,7.579552683,15.54039892
29.03935404,34.24022987,7.226573208,0.597599057,4.556473915,24.33976991
29.48030541,32.02985697,10.76761695,5.537098236,5.386162837,16.7989596
27.43137344,31.95677242,0.364051991,10.49458617,10.23064529,19.52257068
26.09905812,32.2018699,6.176944848,9.622364492,3.812890986,22.08687166
20.40210064,30.09834154,10.46335794,15.01176304,14.08135967,9.943077162
24.12627802,25.37731399,13.34221607,13.71651613,5.842508596,17.5951672
22.02303727,20.05576656,12.17864819,15.88595339,9.627286632,20.22930795
30.64198934,10.25919813,8.640003407,25.98364174,3.265204802,21.20996258
29.86706134,9.897748971,11.63748039,28.13851406,2.201614984,18.25758026
24.94867276,20.95306241,17.15233897,23.1066167,4.71656034,9.122748829
23.31676949,27.89640539,18.1862503,20.71510565,8.555394119,1.330075052
29.69976704,28.86074165,12.6042848,20.86029853,6.520353739,1.45455425
38.27531109,15.68543772,16.91061646,1.111045167,11.84386668,16.17372287
34.28267156,15.6240828,11.01708027,7.034562775,17.69536883,14.34623376
39.37685331,3.823850714,22.36044891,16.30527826,1.33098348,16.80258532
39.20773927,3.055567884,23.69109046,16.64260654,2.075882428,15.32711341
43.56886463,9.714050727,11.01055097,15.24112098,0.911888938,19.55352375
48.08629569,6.408164629,12.85377007,18.2439436,0.305884006,14.10194201
46.85645053,1.139987681,12.47986849,21.18734818,3.451063252,14.88528187
44.33638874,7.218059566,17.48144022,18.31951703,1.991735567,10.65285889
43.85594815,10.3035341,15.8534176,19.34364276,0.162702324,10.48075507
44.57117608,13.56343196,15.72476266,10.47190155,2.226768473,13.44195928
46.37401852,12.24022764,16.73365136,10.15789861,1.978940507,12.51526337
46.30605356,12.13870653,16.759397,10.19201553,2.027580956,12.57624642
42.77978079,11.75706861,19.11282783,6.929926747,3.95135445,15.46904158
43.95245381,14.08278979,15.81221252,7.093273111,0.562546958,18.49672381
44.47133488,13.2259056,15.9803597,7.048681031,1.221875718,18.05184308
44.72634109,11.59470643,14.1616007,7.290340632,3.966184859,18.26082629
44.94336459,11.39043079,14.26572604,5.975435345,5.664134345,17.76090888
44.95845879,11.40877494,14.17019015,5.923443625,5.750404631,17.78872786
43.51845892,15.43763169,16.77461677,4.069419326,0.597381026,19.60249226
44.58630456,16.27242568,16.07681462,3.485618515,1.310521382,18.26831524
43.49774352,15.37816913,14.80365016,4.879645392,5.677206487,15.76358531
44.73106572,3.557733159,3.563867205,11.47510822,15.6432243,21.0290014
47.07925581,6.651560191,2.279756759,10.89842312,12.84441308,20.24659103
39.67014394,8.339130995,10.94795192,8.344821099,3.496087795,29.20186425
37.29827077,8.965522588,12.66239894,6.071282056,6.091674295,28.91085135
31.5316952,5.397216798,20.01633912,9.75696573,0.25399152,33.04379164
29.68819005,8.101006316,21.73627343,9.320431183,1.313042702,29.84105631
27.46388613,14.49596697,27.92646587,2.790546803,0.17703319,27.14610104
25.16025408,10.82041184,23.61960323,5.467508338,4.05542342,30.87679909
31.01747276,23.77174737,23.72047937,2.290838181,3.889004504,15.31045781
30.96186211,22.76594845,23.35853134,1.893454654,4.950927922,16.06927552
19.67207885,24.85271053,34.13450868,9.993599794,11.18687334,0.160228814
14.7329679,8.480868459,33.30661384,34.981255,1.776128362,6.722166437
15.89763669,9.86629295,35.7450361,32.06419454,3.82854154,2.598298173
16.33180344,6.798531297,35.15495881,32.44067816,3.559165328,5.714862971
4.561925001,22.88299417,15.17262365,37.48571521,7.904196744,11.99254522
10.5004576,20.63540446,13.07114122,43.74827813,5.146544378,6.898174211
2.374241991,15.81045704,12.21796695,42.03982695,1.615963915,25.94154316
0.890929045,18.7813118,3.669701768,44.09064578,3.460642558,29.10676905
1.534568663,19.51809825,3.96285647,44.65766368,1.927213273,28.39959967
0.466410704,18.73467749,4.58822336,45.28857217,2.422071311,28.50004496
0.966553075,17.01744601,1.366545902,33.06776134,14.2690057,33.31268797
2.017322454,16.22278871,0.156441355,34.39830024,13.32580832,33.87933893
0.477122221,22.13253414,8.942031259,38.80172458,0.832715518,28.81387228
0.904827831,23.21032182,7.519981422,39.77345655,1.203583573,27.38782881
1.071070516,23.19392373,7.696070113,39.69118891,0.893906959,27.45383977
0.895581692,23.03199129,7.578329396,39.6624538,1.125864353,27.70577947
5.116384184,24.12478614,4.776094837,31.40612145,5.64469247,28.93192092
2.632795703,22.36045886,4.106916254,35.09746793,9.188612554,26.6137487
2.340159176,22.52875327,3.850604599,35.20101355,9.277790512,26.80167889
14.06653953,7.384249535,12.46945296,39.27911476,1.051222554,25.74942067
17.93919355,4.550446193,9.637281449,42.18528757,2.978485374,22.70930587
15.95130393,8.854183128,7.005475264,44.56630181,5.18903082,18.43370505
17.23701155,17.15862518,13.03300394,40.33284192,0.480761396,11.75775601
